,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Caden Ebeling,29,1,7,.143,1,7,.143,0,0,,1,2,.500,1,7,8,1,2,0,3,2,3
1,Jamezell Davis Jr.,27,5,17,.294,2,9,.222,3,8,.375,2,2,1.000,0,5,5,2,2,0,4,2,15
2,Jaylin Fordham,26,2,8,.250,0,1,.000,2,7,.286,0,0,,0,6,6,1,2,0,1,3,6
3,MJ Barnes,24,3,8,.375,1,3,.333,2,5,.400,0,0,,0,1,1,2,1,0,1,2,8
4,Juwan Perry,12,0,3,.000,0,1,.000,0,2,.000,0,0,,0,2,2,0,0,0,1,1,0
5,Nathaniel Collins,25,2,4,.500,0,0,,2,4,.500,0,0,,0,2,2,1,2,1,4,3,6
6,Dylan Bennett,14,0,0,,0,0,,0,0,,0,0,,0,2,2,0,1,0,1,2,0
7,Arshawn Parker,12,1,4,.250,0,1,.000,1,3,.333,2,2,1.000,0,4,4,1,0,0,0,2,5
8,Zachary Winston,12,1,4,.250,0,1,.000,1,3,.333,0,0,,1,0,1,1,0,0,0,1,3
9,Ryan Lowe,9,0,2,.000,0,2,.000,0,0,,0,0,,0,1,1,0,0,1,0,3,0
10,Devin Holmes,7,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,1,3,0
11,Cortez Garland,1,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
12,Austin Thompson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
13,Alex Warman,1,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
