,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Matty McConnell,33,7,13,.538,4,7,.571,3,6,.500,2,2,1.000,0,4,4,1,2,1,1,2,19
1,Koby Thomas,30,8,17,.471,5,11,.455,3,6,.500,3,4,.750,5,1,6,1,2,0,3,2,22
2,Jon Williams,24,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,2,0,0,2,5,0
3,Taevon Ashmeade,16,1,4,.250,1,3,.333,0,1,.000,0,0,,0,1,1,3,1,0,1,3,2
4,Malik Petteway,12,0,5,.000,0,5,.000,0,0,,0,0,,0,0,0,1,0,0,2,2,0
5,Leondre Washington,29,3,11,.273,1,4,.250,2,7,.286,0,0,,0,1,1,3,1,0,2,2,8
6,David Cole,19,1,1,1.000,1,1,1.000,0,0,,3,4,.750,0,1,1,0,0,0,0,3,5
7,Chris Coalmon,17,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,0,0,0,0,1,2,2,3
8,Charles Bain,10,1,4,.250,0,1,.000,1,3,.333,0,0,,0,0,0,1,0,0,4,1,3
9,Ronnie Gombe,10,1,6,.167,1,6,.167,0,0,,0,0,,1,1,2,0,1,0,1,0,2
