,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Calvin Bak,18,4,8,.500,0,0,,4,8,.500,0,0,,0,1,1,0,1,0,3,2,12
1,Matt Gonda,18,2,4,.500,2,2,1.000,0,2,.000,0,0,,0,1,1,3,0,0,0,2,4
2,Zachary Allison,17,0,4,.000,0,2,.000,0,2,.000,4,5,.800,0,1,1,2,1,0,1,1,4
3,Ben Spence,16,1,4,.250,0,0,,1,4,.250,0,0,,0,2,2,0,0,0,0,4,3
4,Christian Stewart,14,1,2,.500,1,1,1.000,0,1,.000,1,2,.500,0,0,0,0,0,0,1,4,3
5,Troy Stephens,17,2,10,.200,0,6,.000,2,4,.500,1,1,1.000,0,1,1,0,0,0,0,1,7
6,Kaden Moore,14,1,3,.333,1,2,.500,0,1,.000,0,1,.000,0,2,2,0,1,1,1,2,2
7,Conor O'Sullivan,13,0,4,.000,0,3,.000,0,1,.000,0,0,,1,2,3,0,1,0,2,2,0
8,Aidan Waldrum,11,1,1,1.000,1,1,1.000,0,0,,0,0,,1,4,5,1,0,0,2,2,2
9,Malcolm Hollifield,11,0,2,.000,0,0,,0,2,.000,0,0,,1,0,1,1,1,0,1,2,0
10,Andy Zhou,10,0,2,.000,0,2,.000,0,0,,2,3,.667,1,1,2,1,0,0,3,2,2
11,Rich Yancey,10,0,3,.000,0,2,.000,0,1,.000,0,0,,1,6,7,0,0,0,2,1,0
12,Bruce Bright Jr.,9,1,3,.333,1,2,.500,0,1,.000,0,0,,2,0,2,0,0,0,1,0,2
13,Evan Sigler,9,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0
14,Cole DenBesten,8,1,4,.250,0,0,,1,4,.250,0,0,,0,0,0,1,0,0,2,0,3
15,Denman Kane,3,0,2,.000,0,0,,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0
16,Andrew Praytor,2,0,0,,0,0,,0,0,,0,1,.000,0,0,0,0,0,0,0,0,0
