,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Malik Bullock,24,1,3,.333,1,3,.333,0,0,,1,2,.500,1,5,6,1,2,0,2,1,3
1,Christian Creswell,23,2,5,.400,0,1,.000,2,4,.500,0,0,,1,5,6,0,2,0,1,4,6
2,Kajuan Madden-McAfee,23,1,4,.250,1,3,.333,0,1,.000,0,0,,1,3,4,2,2,0,5,2,2
3,Fred Patterson,21,0,2,.000,0,0,,0,2,.000,0,0,,1,0,1,1,0,0,2,1,0
4,Zyrion Wilkins,20,4,9,.444,2,3,.667,2,6,.333,1,2,.500,1,1,2,1,0,0,3,0,11
5,Robert Hobson,32,3,13,.231,2,5,.400,1,8,.125,4,8,.500,0,1,1,2,0,0,4,3,11
6,Majerle Poole,20,6,11,.545,3,6,.500,3,5,.600,2,4,.500,1,3,4,1,1,0,2,3,17
7,Jackson Baylack,11,0,0,,0,0,,0,0,,1,2,.500,0,2,2,0,0,0,0,3,1
8,PJ Gill,10,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,2,0
9,Antonio Smith,5,2,3,.667,2,3,.667,0,0,,1,2,.500,1,0,1,0,0,1,1,1,5
10,Chris Greer,3,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3
11,Caleb Coleman,3,0,0,,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,2,0,2
12,Kevin Cummings,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Austin Spurlin,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0
14,Loris Lawson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
