,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Andrew Fitch,28,1,3,.333,1,2,.500,0,1,.000,1,2,.500,2,8,10,0,0,2,5,1,3
1,Danny Santana,24,4,11,.364,3,6,.500,1,5,.200,6,6,1.000,0,4,4,0,0,1,0,0,15
2,Robert Holliday Jr.,20,4,12,.333,4,7,.571,0,5,.000,0,0,,2,1,3,1,0,0,3,0,8
3,Brandon Adkisson,20,2,9,.222,1,6,.167,1,3,.333,0,0,,0,1,1,0,1,0,0,2,5
4,Joseph Werner,20,0,2,.000,0,2,.000,0,0,,0,2,.000,0,3,3,1,1,0,2,3,0
5,Jordan Stewart,17,0,2,.000,0,1,.000,0,1,.000,3,4,.750,0,2,2,1,0,0,3,1,3
6,Brandon Palmer,17,0,3,.000,0,1,.000,0,2,.000,0,1,.000,1,3,4,0,0,0,0,1,0
7,Ibu Smith,11,0,2,.000,0,2,.000,0,0,,0,0,,1,1,2,0,0,0,1,2,0
8,Quran Dubois,10,1,8,.125,1,6,.167,0,2,.000,0,0,,0,0,0,1,1,0,0,0,2
9,Kevin Henri,9,1,3,.333,1,3,.333,0,0,,2,5,.400,3,0,3,1,1,0,2,1,4
10,Kahdean Bennett,8,0,3,.000,0,3,.000,0,0,,0,0,,0,0,0,0,1,0,2,0,0
11,George Nehma,6,2,4,.500,2,4,.500,0,0,,0,0,,2,0,2,0,0,0,2,2,4
12,Dontae Whitehead,6,0,0,,0,0,,0,0,,0,0,,0,3,3,0,0,0,0,1,0
13,Raheem Pierre,3,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,0,0,0
14,Juztin Chambers-Phillips,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
