,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Austin Schaub,20,1,4,.250,1,3,.333,0,1,.000,0,0,,0,1,1,2,1,0,0,2,2
1,Austin Adams,16,8,10,.800,6,7,.857,2,3,.667,0,0,,0,0,0,3,2,0,0,0,18
2,Jarrell Taylor,16,3,8,.375,1,4,.250,2,4,.500,0,0,,1,6,7,1,1,1,1,3,8
3,Thomas Hickman,14,1,4,.250,0,3,.000,1,1,1.000,4,4,1.000,0,0,0,0,0,0,2,2,7
4,Joshua Williams,12,2,6,.333,2,5,.400,0,1,.000,0,0,,1,1,2,0,1,0,3,2,4
5,Jaden Terry,26,3,8,.375,3,6,.500,0,2,.000,0,0,,0,2,2,1,0,0,1,3,6
6,Justin Miller,21,1,8,.125,0,2,.000,1,6,.167,1,1,1.000,0,2,2,1,0,0,2,2,4
7,Braxton Fasone,19,3,6,.500,2,3,.667,1,3,.333,0,0,,1,1,2,0,1,0,0,3,7
8,Brien Wilson,19,1,4,.250,1,4,.250,0,0,,1,4,.250,3,2,5,1,0,1,0,1,3
9,Luke Rightnowar,19,0,6,.000,0,0,,0,6,.000,0,0,,1,2,3,0,0,0,0,1,0
10,Hunter Schmalz,18,1,6,.167,1,4,.250,0,2,.000,1,2,.500,0,0,0,0,0,0,1,0,3
