,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Daniel Roach,34,6,9,.667,5,5,1.000,1,4,.250,5,6,.833,2,4,6,1,3,0,5,3,18
1,Riley Hamilton,32,1,6,.167,1,3,.333,0,3,.000,2,3,.667,0,5,5,2,0,0,0,3,4
2,Myles Thomas,22,2,6,.333,1,2,.500,1,4,.250,4,6,.667,1,1,2,0,0,0,2,2,9
3,Joshua Culver,21,1,3,.333,1,3,.333,0,0,,0,0,,0,0,0,1,0,0,0,2,2
4,Gregg Boyd,15,2,4,.500,1,1,1.000,1,3,.333,0,0,,0,0,0,1,0,0,2,1,5
5,Kaleb Morton,27,2,5,.400,0,1,.000,2,4,.500,0,0,,0,2,2,0,0,0,0,1,6
6,Cam Grepke,26,5,6,.833,5,6,.833,0,0,,1,2,.500,1,4,5,2,0,0,3,1,11
7,Thomas Massey,18,0,2,.000,0,1,.000,0,1,.000,0,1,.000,1,2,3,1,0,0,1,2,0
8,Jordan Gaines,5,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0
9,Mike Evans,0,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
