,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brandon Sheppard,35,5,8,.625,5,8,.625,0,0,,3,4,.750,2,8,10,1,1,4,4,2,13
1,Adrian Williams,28,4,8,.500,4,6,.667,0,2,.000,1,1,1.000,1,1,2,1,3,0,6,2,9
2,Cameron Douglas,21,2,4,.500,2,4,.500,0,0,,2,2,1.000,2,5,7,0,1,1,2,4,6
3,Rodney Mallett,19,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,4,1,2
4,Brandon Cranford,16,1,4,.250,0,1,.000,1,3,.333,2,4,.500,0,2,2,0,0,0,0,0,5
5,Dalen Dotson,23,3,5,.600,3,5,.600,0,0,,1,2,.500,0,0,0,3,0,0,4,2,7
6,Anthony Jones,20,2,10,.200,1,6,.167,1,4,.250,0,0,,0,2,2,1,1,0,1,0,5
7,Khalil Jordan,10,3,7,.429,3,6,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,0,6
8,Javontae McDavid,8,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0
9,Ryan McRaney,8,0,3,.000,0,1,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0
10,Leito Holloway,7,1,3,.333,1,3,.333,0,0,,2,2,1.000,1,1,2,0,0,0,1,3,4
11,Marques McGee,5,0,1,.000,0,1,.000,0,0,,0,0,,0,2,2,0,1,0,0,0,0
