,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kierius Hood,29,1,1,1.000,1,1,1.000,0,0,,0,1,.000,1,5,6,0,0,2,2,2,2
1,Darin Minniefield,26,6,11,.545,3,5,.600,3,6,.500,4,4,1.000,0,1,1,1,2,0,5,4,19
2,Michael Saladin,25,1,4,.250,0,1,.000,1,3,.333,4,5,.800,0,0,0,1,0,0,1,2,7
3,Xavier Woddington,20,0,0,,0,0,,0,0,,0,0,,1,4,5,0,2,0,3,2,0
4,Cameron Fields,17,1,3,.333,1,2,.500,0,1,.000,0,0,,0,0,0,2,1,0,1,0,2
5,Ethan White,20,5,9,.556,3,6,.500,2,3,.667,7,12,.583,0,1,1,1,0,0,1,2,19
6,Brandon Joseph,15,7,13,.538,7,12,.583,0,1,.000,3,4,.750,0,1,1,1,0,0,2,1,17
7,Zachary Mucha,15,2,3,.667,0,0,,2,3,.667,0,0,,0,1,1,1,0,0,0,3,6
8,Lennox Jones Jr.,15,2,7,.286,1,3,.333,1,4,.250,0,0,,0,2,2,3,1,1,1,5,5
9,Christian Fields,8,1,4,.250,1,3,.333,0,1,.000,1,2,.500,0,1,1,0,1,0,1,0,3
10,Carlson Goode,5,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
11,Amiel Lewis,5,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0
