,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,D.J. McCall,23,3,4,.750,2,3,.667,1,1,1.000,2,3,.667,3,7,10,5,1,1,3,2,9
1,Grant Weatherford,22,1,2,.500,1,2,.500,0,0,,0,0,,1,2,3,5,1,0,0,2,2
2,Camron Justice,20,7,11,.636,4,5,.800,3,6,.500,1,2,.500,1,3,4,2,2,0,2,1,18
3,Elyjah Goss,18,4,6,.667,4,6,.667,0,0,,5,5,1.000,1,2,3,1,0,0,1,2,13
4,Evan Hall,17,3,8,.375,3,8,.375,0,0,,1,2,.500,4,2,6,0,0,2,1,3,7
5,Nick Rogers,21,2,6,.333,0,1,.000,2,5,.400,1,2,.500,0,3,3,2,0,0,0,0,7
6,Jaylen Minnett,20,4,9,.444,2,2,1.000,2,7,.286,0,0,,0,1,1,1,0,0,1,0,10
7,Jack Hansen,15,0,4,.000,0,2,.000,0,2,.000,0,0,,0,5,5,1,0,1,1,2,0
8,Ahmed Ismail,13,5,8,.625,5,8,.625,0,0,,4,5,.800,1,7,8,0,0,0,2,0,14
9,Trevor Johnson,11,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,1,0,0,0
10,Brandon Kenyon,10,3,6,.500,3,4,.750,0,2,.000,2,2,1.000,0,1,1,1,0,1,0,1,8
11,Jakoby Kemp,7,2,2,1.000,2,2,1.000,0,0,,3,4,.750,0,1,1,1,0,1,1,1,7
12,Daniel Alston,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
