,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Trent Frazier,35,3,7,.429,3,6,.500,0,1,.000,3,4,.750,1,3,4,4,1,0,1,1,9
1,Aaron Jordan,32,2,7,.286,1,4,.250,1,3,.333,0,0,,1,1,2,1,0,0,0,3,5
2,Ayo Dosunmu,23,3,12,.250,1,8,.125,2,4,.500,2,3,.667,2,2,4,2,0,0,5,4,10
3,Giorgi Bezhanishvili,22,6,8,.750,6,8,.750,0,0,,2,4,.500,2,4,6,0,1,0,2,5,14
4,Andres Feliz,20,1,4,.250,1,3,.333,0,1,.000,0,0,,0,3,3,2,0,0,1,4,2
5,Kipper Nichols,24,5,6,.833,3,4,.750,2,2,1.000,0,0,,0,2,2,1,1,0,2,1,12
6,Da'Monte Williams,23,1,4,.250,1,2,.500,0,2,.000,0,0,,1,0,1,0,0,1,1,3,2
7,Alan Griffin,11,2,6,.333,1,5,.200,1,1,1.000,0,0,,3,0,3,0,1,0,1,0,5
8,Adonis De La Rosa,4,0,2,.000,0,2,.000,0,0,,1,2,.500,1,0,1,0,0,0,1,0,1
9,Tyler Underwood,4,0,1,.000,0,0,,0,1,.000,0,0,,0,2,2,0,1,0,0,2,0
10,Samba Kane,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
