,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Cameron Parker,34,0,3,.000,0,1,.000,0,2,.000,2,2,1.000,0,6,6,5,0,0,5,3,2
1,E.J. Anosike,30,5,11,.455,4,9,.444,1,2,.500,9,10,.900,8,6,14,0,1,0,2,1,20
2,Sean Hoehn,29,5,9,.556,3,5,.600,2,4,.500,5,6,.833,0,4,4,5,0,0,2,4,17
3,Jare'l Spellman,28,4,6,.667,4,6,.667,0,0,,3,4,.750,5,3,8,0,0,4,0,2,11
4,Koreem Ozier,22,3,8,.375,2,3,.667,1,5,.200,2,2,1.000,0,7,7,2,0,0,6,4,9
5,Aaron Clarke,19,1,7,.143,1,3,.333,0,4,.000,0,2,.000,0,1,1,0,0,0,3,2,2
6,Kinnon LaRose,16,4,8,.500,2,3,.667,2,5,.400,0,3,.000,1,4,5,0,0,1,0,2,10
7,Zach Radz,16,0,1,.000,0,0,,0,1,.000,2,2,1.000,0,1,1,2,0,0,2,0,2
8,Zach Pfaffenberger,6,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0
9,Chaylyn Martin,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Myles Cephas,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Anthony Boateng,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Gabe Vonleh II,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Alex Watson,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
