,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Antione Robinson,36,3,13,.231,1,6,.167,2,7,.286,0,0,,0,6,6,4,1,0,2,3,8
1,Colton Bishop,35,2,8,.250,0,1,.000,2,7,.286,1,4,.250,2,1,3,0,0,0,0,2,7
2,Tamir Glenn,27,4,10,.400,3,7,.429,1,3,.333,1,1,1.000,4,4,8,2,0,1,6,3,10
3,Kendall Oliver,26,4,10,.400,2,8,.250,2,2,1.000,1,2,.500,0,3,3,1,0,0,1,0,11
4,China Jones,18,2,4,.500,2,4,.500,0,0,,2,2,1.000,1,0,1,0,0,0,1,5,6
5,Curtis Coleman Jr.,17,1,5,.200,1,4,.250,0,1,.000,5,5,1.000,2,0,2,0,0,0,5,4,7
6,Hysheam Weston,17,1,2,.500,0,1,.000,1,1,1.000,4,4,1.000,1,1,2,0,0,1,4,1,7
7,Kenny Williams,14,3,6,.500,3,6,.500,0,0,,3,5,.600,1,3,4,0,0,0,1,2,9
8,Robert Parks III,7,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0
9,Jared Key,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,1,0,0,1,0,0
