,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Desmond Mitchell-LaFlam,33,1,7,.143,0,3,.000,1,4,.250,0,0,,0,5,5,2,1,0,2,1,3
1,Kohl Roberts,28,6,13,.462,6,11,.545,0,2,.000,2,3,.667,3,2,5,1,0,2,1,3,14
2,Wesley Simpson,28,4,7,.571,2,3,.667,2,4,.500,0,0,,0,3,3,2,2,0,3,2,10
3,Chapin Rierson,26,3,10,.300,2,4,.500,1,6,.167,0,0,,1,5,6,1,2,0,1,3,7
4,Isaac Thomas,21,3,6,.500,3,6,.500,0,0,,7,9,.778,4,2,6,4,2,1,2,5,13
5,Jordan Thomas,22,3,7,.429,1,2,.500,2,5,.400,2,2,1.000,0,0,0,2,0,0,4,1,10
6,Colton Collins,20,3,6,.500,0,1,.000,3,5,.600,2,2,1.000,0,0,0,1,0,0,1,0,11
7,Justin Cave,12,0,3,.000,0,1,.000,0,2,.000,1,2,.500,1,0,1,0,1,0,1,1,1
8,Chandler Wright,7,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,2,0
9,Matthew Quint,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
