,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jacob Kouremetis,24,1,8,.125,0,1,.000,1,7,.143,0,0,,0,1,1,1,0,0,0,1,3
1,Sebastian Andrade,20,4,12,.333,2,7,.286,2,5,.400,2,2,1.000,1,1,2,0,1,0,0,0,12
2,Harris Jowell,18,5,10,.500,5,10,.500,0,0,,0,1,.000,6,4,10,1,1,0,1,2,10
3,Nathan Josephs,18,0,3,.000,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,2,2,0
4,Jaskson Willoughby,15,0,3,.000,0,2,.000,0,1,.000,1,2,.500,1,1,2,1,0,0,0,5,1
5,Alex Cage,19,3,9,.333,2,5,.400,1,4,.250,0,0,,1,1,2,1,0,0,3,4,7
6,Caleb Lister,18,4,10,.400,3,9,.333,1,1,1.000,2,2,1.000,3,6,9,0,0,0,1,4,11
7,Jamir Mason,14,1,4,.250,1,4,.250,0,0,,3,3,1.000,0,0,0,1,4,0,2,0,5
8,Cameron DeHart,13,1,1,1.000,1,1,1.000,0,0,,0,1,.000,1,1,2,0,0,0,1,0,2
9,Avery Theus,12,2,4,.500,2,4,.500,0,0,,0,0,,2,0,2,1,1,0,0,3,4
10,Shawn Hamilton,10,0,2,.000,0,0,,0,2,.000,2,2,1.000,0,1,1,0,0,0,0,1,2
11,Cameron Fontenot,7,1,2,.500,1,2,.500,0,0,,0,0,,2,0,2,0,0,0,0,1,2
12,Brock Weaver,6,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Andi Vrapcani,5,0,1,.000,0,0,,0,1,.000,0,0,,2,0,2,0,0,0,0,0,0
14,Nicholas Trumble,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
