,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Edric Dennis,36,3,11,.273,1,5,.200,2,6,.333,3,4,.750,1,10,11,3,3,0,2,1,11
1,David Azore,34,4,11,.364,4,9,.444,0,2,.000,8,8,1.000,0,3,3,3,2,0,3,3,16
2,Brian Warren,31,8,12,.667,8,10,.800,0,2,.000,3,5,.600,0,1,1,4,0,0,1,3,19
3,Radshad Davis,24,1,3,.333,0,2,.000,1,1,1.000,6,8,.750,1,10,11,0,0,1,2,3,9
4,Patrick Mwamba,17,3,3,1.000,3,3,1.000,0,0,,0,0,,0,1,1,2,1,0,2,4,6
5,Tiandre Jackson-Young,24,3,5,.600,2,3,.667,1,2,.500,0,2,.000,4,3,7,1,0,0,2,2,7
6,DJ Bryant,21,1,3,.333,0,0,,1,3,.333,2,2,1.000,0,2,2,0,2,0,0,4,5
7,Ayoub Nouhi,5,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0
8,Jabari Narcis,4,0,1,.000,0,0,,0,1,.000,1,2,.500,1,0,1,0,0,0,0,1,1
9,Pedro Castro,4,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
