,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Christian Hammett,22,0,6,.000,0,2,.000,0,4,.000,0,0,,1,0,1,1,1,0,3,2,0
1,Greg Harbo,21,4,12,.333,2,8,.250,2,4,.500,0,0,,0,3,3,1,2,0,1,1,10
2,Tommy Holiday,21,3,4,.750,3,4,.750,0,0,,0,0,,1,0,1,0,0,0,0,4,6
3,Ronnie Hamilton,20,3,6,.500,2,3,.667,1,3,.333,3,4,.750,2,1,3,2,1,0,3,0,10
4,Charles Johnson III,16,3,9,.333,2,6,.333,1,3,.333,0,2,.000,1,5,6,0,1,0,0,1,7
5,Spencer Bone,25,4,8,.500,1,3,.333,3,5,.600,0,0,,2,2,4,0,0,0,1,4,11
6,Zaid Harris,22,1,4,.250,1,2,.500,0,2,.000,0,0,,1,2,3,1,0,0,2,2,2
7,Andrew Rios,21,3,7,.429,3,5,.600,0,2,.000,2,2,1.000,1,1,2,4,0,0,1,1,8
8,Maluw Deng,19,2,6,.333,0,2,.000,2,4,.500,0,0,,0,3,3,1,1,0,2,3,6
9,Noah Pendergrass,7,1,4,.250,0,0,,1,4,.250,0,0,,1,0,1,0,0,0,0,0,3
10,Alexander Estrada,6,1,4,.250,0,2,.000,1,2,.500,0,0,,0,2,2,2,1,0,2,0,3
11,Ahmer Reeves,0,2,5,.400,2,4,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,4
