,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jahmal McMurray,29,3,17,.176,2,12,.167,1,5,.200,1,2,.500,0,5,5,1,0,0,2,1,8
1,Ethan Chargois,26,3,7,.429,2,4,.500,1,3,.333,2,2,1.000,1,1,2,1,0,0,0,4,9
2,Isiaha Mike,24,3,8,.375,2,5,.400,1,3,.333,1,2,.500,0,2,2,0,1,1,1,4,8
3,Jimmy Whitt Jr.,23,2,12,.167,2,9,.222,0,3,.000,0,0,,3,4,7,1,0,0,1,4,4
4,Feron Hunt,22,3,6,.500,2,2,1.000,1,4,.250,0,0,,2,2,4,1,1,0,0,2,7
5,CJ White,31,2,4,.500,0,0,,2,4,.500,1,2,.500,2,3,5,2,1,0,0,1,7
6,Nat Dixon,24,1,9,.111,0,3,.000,1,6,.167,0,1,.000,0,2,2,0,0,0,0,1,3
7,William Douglas,11,0,6,.000,0,2,.000,0,4,.000,2,2,1.000,0,1,1,0,0,0,0,1,2
8,Jahmar Young Jr.,9,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,3,0
9,James Pyle,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
