,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Richard Reed,24,1,9,.111,1,4,.250,0,5,.000,0,0,,0,3,3,1,0,0,2,2,2
1,Jaron Dickson,19,3,5,.600,1,3,.333,2,2,1.000,0,0,,1,2,3,0,0,0,0,2,8
2,Sequan Walker,19,1,5,.200,0,3,.000,1,2,.500,0,0,,0,2,2,4,0,0,1,0,3
3,Josh Lindsey-Hunter,18,4,4,1.000,1,1,1.000,3,3,1.000,0,0,,1,0,1,1,0,0,2,0,11
4,Joshua Meier,10,2,4,.500,2,4,.500,0,0,,0,0,,2,3,5,2,0,2,3,2,4
5,Stephen Matthews,22,3,8,.375,1,3,.333,2,5,.400,0,0,,0,0,0,0,1,0,1,0,8
6,Connor Dukes,20,2,6,.333,0,1,.000,2,5,.400,0,0,,1,2,3,0,0,0,1,3,6
7,Austin Moore,19,2,3,.667,2,2,1.000,0,1,.000,0,0,,0,1,1,0,0,0,0,2,4
8,Brian Stokes,18,0,1,.000,0,0,,0,1,.000,0,0,,1,1,2,0,0,0,1,2,0
9,Josiah De La Cerda,16,3,5,.600,3,4,.750,0,1,.000,0,0,,1,2,3,0,0,2,2,1,6
10,Justin Bessard,15,0,7,.000,0,4,.000,0,3,.000,0,0,,2,0,2,1,0,0,0,2,0
