,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Michal Ohradka,27,5,13,.385,2,7,.286,3,6,.500,2,4,.500,0,6,6,1,2,0,6,2,15
1,Tyler Sterling,24,1,4,.250,0,3,.000,1,1,1.000,0,0,,0,4,4,2,0,0,2,3,3
2,Tyler Barney,23,4,14,.286,2,8,.250,2,6,.333,0,0,,0,3,3,2,1,0,3,2,10
3,Robert Jean Charles,22,1,1,1.000,1,1,1.000,0,0,,0,1,.000,1,2,3,1,2,1,0,2,2
4,Andre Peguero,17,1,3,.333,1,3,.333,0,0,,0,0,,0,5,5,0,0,0,2,4,2
5,David Lopez,12,2,3,.667,2,3,.667,0,0,,0,0,,0,1,1,1,0,0,2,1,4
6,Pablo Ortiz,12,1,4,.250,1,1,1.000,0,3,.000,0,0,,0,1,1,0,0,0,0,1,2
7,Nikolas Brown,12,1,3,.333,1,3,.333,0,0,,0,0,,1,0,1,0,0,0,1,0,2
8,D.J. Edelen,11,2,7,.286,2,5,.400,0,2,.000,0,0,,0,1,1,0,0,0,1,2,4
9,Henderson Jones,11,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,0,0,1,1,3
10,Kewan Smoot,7,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
11,Reinieri Ramos,7,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Justin Feliciano,5,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,2,3,0
13,Kaleb McClain,3,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
14,Wesner Momperus Jr.,3,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,2
15,Will Leach,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,0,0,0
16,Theophilus Jones,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
