,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Reggie Rouse,30,1,7,.143,0,3,.000,1,4,.250,0,0,,2,1,3,4,1,0,2,1,3
1,Matt Ayoub,24,2,4,.500,0,0,,2,4,.500,0,0,,0,1,1,2,0,0,4,0,6
2,Phil Newsome,24,2,6,.333,2,6,.333,0,0,,2,4,.500,2,1,3,1,1,0,0,2,6
3,Spencer Schultz,24,2,5,.400,2,4,.500,0,1,.000,0,1,.000,0,2,2,2,0,1,2,4,4
4,Naheed John,17,1,5,.200,1,3,.333,0,2,.000,2,2,1.000,1,2,3,0,0,0,2,5,4
5,Justin Milstead,24,3,13,.231,2,6,.333,1,7,.143,3,4,.750,1,5,6,0,2,0,3,3,10
6,Darick Kerns,23,1,7,.143,1,7,.143,0,0,,0,0,,1,2,3,0,0,1,2,2,2
7,Zack Spooner,14,2,6,.333,1,4,.250,1,2,.500,0,0,,1,1,2,0,1,0,1,2,5
8,Daquan Staley,6,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
9,Austin Heller,6,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0
10,Alex Behzadi,4,1,3,.333,0,1,.000,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,1,4
11,Ahmed Milton,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
