,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Cameron McGriff,33,10,15,.667,8,10,.800,2,5,.400,6,6,1.000,0,2,2,1,1,2,4,2,28
1,Lindy Waters III,33,5,7,.714,2,3,.667,3,4,.750,3,3,1.000,1,4,5,4,3,2,0,0,16
2,Isaac Likekele,30,2,4,.500,2,4,.500,0,0,,5,6,.833,1,8,9,8,2,0,1,1,9
3,Thomas Dziagwa,25,2,3,.667,0,0,,2,3,.667,2,3,.667,0,4,4,0,0,0,3,2,8
4,Yor Anei,19,3,4,.750,3,4,.750,0,0,,2,2,1.000,0,4,4,1,0,2,1,4,8
5,Michael Weathers,21,5,10,.500,5,8,.625,0,2,.000,2,3,.667,1,2,3,2,1,0,3,2,12
6,Mike Cunningham,13,3,6,.500,2,4,.500,1,2,.500,0,0,,0,0,0,0,1,0,2,1,7
7,Duncan Demuth,13,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0
8,Kentrevious Jones,7,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,1,2
9,Maurice Calloo,4,0,2,.000,0,2,.000,0,0,,0,2,.000,2,1,3,0,0,0,1,2,0
10,Luke Major,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Trey Reeves,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
