,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Zach Sellers,28,4,9,.444,2,5,.400,2,4,.500,0,0,,0,2,2,3,0,0,2,0,10
1,Javaris Jenkins,24,7,15,.467,3,4,.750,4,11,.364,0,0,,2,2,4,3,2,2,3,2,18
2,Dexter McClanahan,23,4,14,.286,3,8,.375,1,6,.167,1,2,.500,2,2,4,0,1,0,4,1,10
3,Maricus Glenn,18,1,4,.250,1,3,.333,0,1,.000,0,0,,1,3,4,1,1,1,2,3,2
4,Austin Dasent,9,1,3,.333,0,1,.000,1,2,.500,0,0,,1,1,2,1,0,0,1,0,3
5,Alante Fenner,26,3,9,.333,2,6,.333,1,3,.333,2,2,1.000,3,2,5,3,1,0,1,0,9
6,Jahir Cabeza,21,1,5,.200,0,2,.000,1,3,.333,1,3,.333,0,2,2,0,2,2,1,0,4
7,Ralueke Orizu,20,2,3,.667,2,3,.667,0,0,,0,0,,0,4,4,0,0,0,1,1,4
8,John Grant Jr.,15,1,7,.143,0,2,.000,1,5,.200,0,0,,0,2,2,1,0,0,0,3,3
9,Ty'Lik Evans,8,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,1,2,0
10,Isaiah Felder,5,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,2,0,0,0,1,0
11,Chris Dubose,3,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
