,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Andy Cleaves,19,3,5,.600,3,3,1.000,0,2,.000,1,3,.333,1,0,1,1,1,0,1,2,7
1,Ty Davis,17,0,4,.000,0,2,.000,0,2,.000,0,0,,1,0,1,5,2,0,4,2,0
2,Vasilije Saraba,16,2,6,.333,2,3,.667,0,3,.000,4,4,1.000,0,3,3,1,0,0,2,3,8
3,Rolaun Dunham,15,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,2,0,4,2,0
4,Jacob Danhoff,12,1,3,.333,0,1,.000,1,2,.500,0,0,,0,3,3,0,0,0,0,4,3
5,Fred Lavender,21,2,4,.500,2,4,.500,0,0,,5,8,.625,1,1,2,0,0,0,2,2,9
6,Jourdan Johnson,19,5,8,.625,3,3,1.000,2,5,.400,0,0,,0,0,0,1,1,0,2,1,12
7,Joseph Alvarez,17,3,5,.600,3,5,.600,0,0,,3,4,.750,2,3,5,1,0,0,1,3,9
8,Darius Scott,16,4,9,.444,1,2,.500,3,7,.429,1,2,.500,0,4,4,1,1,0,2,2,12
9,Xavier Francois,16,1,3,.333,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,1,3,2
10,Alejandro Diaz,11,0,0,,0,0,,0,0,,2,2,1.000,1,0,1,1,1,0,0,2,2
11,Mat Bradshaw,11,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
12,Frankie Campbell,10,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,2
