,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tyrick Bennett,22,1,4,.250,1,2,.500,0,2,.000,3,3,1.000,0,4,4,2,0,0,1,1,5
1,Davis Moore,21,2,4,.500,0,1,.000,2,3,.667,1,2,.500,0,0,0,0,1,0,1,2,7
2,Omar Mohamed,15,0,1,.000,0,0,,0,1,.000,2,2,1.000,1,0,1,0,1,0,0,4,2
3,Xavier Fogle,14,2,4,.500,0,0,,2,4,.500,0,0,,1,1,2,0,0,1,3,2,6
4,Cameron Frank,10,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,2,2,0,0,0,0,1,3
5,Darius Alford,23,2,12,.167,1,6,.167,1,6,.167,4,4,1.000,2,2,4,3,0,0,2,3,9
6,Corbin Stephens,18,2,4,.500,1,2,.500,1,2,.500,0,0,,1,2,3,1,0,0,3,2,5
7,Kaelin Love,17,0,3,.000,0,1,.000,0,2,.000,0,0,,2,1,3,0,0,0,1,0,0
8,Chris Craig,15,1,2,.500,1,2,.500,0,0,,1,1,1.000,1,1,2,0,1,0,2,3,3
9,Lense Ramey,15,1,5,.200,0,0,,1,5,.200,0,0,,0,0,0,0,0,0,1,2,3
10,Jared Jenkins,9,2,4,.500,1,2,.500,1,2,.500,0,0,,0,2,2,2,1,0,1,1,5
11,Montee Randle,8,2,4,.500,2,3,.667,0,1,.000,0,0,,1,0,1,1,1,0,1,1,4
12,Brad Mason,6,0,3,.000,0,1,.000,0,2,.000,0,0,,0,2,2,1,0,0,1,1,0
13,Trey Teal,5,0,2,.000,0,1,.000,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,2,2
14,Deven Banitt,2,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
