,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Trey Smith,31,7,14,.500,1,2,.500,6,12,.500,0,0,,1,1,2,1,0,0,0,1,20
1,Tommy Schmock,30,1,5,.200,0,1,.000,1,4,.250,0,0,,0,3,3,4,0,0,3,0,3
2,Alex White,24,2,6,.333,1,5,.200,1,1,1.000,0,0,,3,3,6,3,0,0,1,5,5
3,Aaron Overhiser,24,1,9,.111,1,5,.200,0,4,.000,0,0,,0,3,3,2,0,0,3,4,2
4,Anthony Masterlasco,20,1,8,.125,1,5,.200,0,3,.000,0,1,.000,0,4,4,3,0,0,1,3,2
5,Chazz George,27,4,11,.364,2,5,.400,2,6,.333,4,4,1.000,1,4,5,0,1,0,0,3,14
6,Deven Stover,22,3,3,1.000,3,3,1.000,0,0,,0,2,.000,1,2,3,0,1,1,1,4,6
7,Ethan Linder,14,1,2,.500,0,0,,1,2,.500,0,0,,0,1,1,2,0,0,3,1,3
8,Corbin Linder,3,0,1,.000,0,0,,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0
9,Nick Ashley,3,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0
10,Cooper Wall,2,1,3,.333,1,3,.333,0,0,,0,0,,1,1,2,0,0,1,0,0,2
