,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Javon Freeman,25,7,8,.875,5,6,.833,2,2,1.000,6,8,.750,1,3,4,4,3,1,1,1,22
1,Deion Lavender,25,4,6,.667,4,5,.800,0,1,.000,1,1,1.000,0,3,3,5,2,0,1,0,9
2,Bakari Evelyn,23,4,9,.444,4,5,.800,0,4,.000,4,4,1.000,0,5,5,5,1,0,0,1,12
3,Ryan Fazekas,21,6,8,.750,3,4,.750,3,4,.750,3,5,.600,1,6,7,0,1,0,2,2,18
4,Mileek McMillan,17,1,3,.333,1,3,.333,0,0,,1,4,.250,0,3,3,2,0,2,1,4,3
5,Markus Golder,20,6,9,.667,4,6,.667,2,3,.667,2,4,.500,1,4,5,1,1,0,2,1,16
6,Daniel Sackey,20,4,7,.571,4,6,.667,0,1,.000,5,6,.833,0,4,4,3,1,0,2,2,13
7,John Kiser,20,3,4,.750,3,3,1.000,0,1,.000,0,0,,2,5,7,2,1,0,0,0,6
8,Derrik Smits,18,8,9,.889,8,9,.889,0,0,,2,2,1.000,1,6,7,0,0,2,1,2,18
9,Langston Stalling,11,0,3,.000,0,1,.000,0,2,.000,4,4,1.000,1,2,3,1,0,1,0,1,4
