,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Terrion Howard,27,6,15,.400,4,9,.444,2,6,.333,6,7,.857,1,1,2,1,4,0,1,1,20
1,Jorden Thornton,23,1,9,.111,1,6,.167,0,3,.000,0,0,,2,1,3,2,1,0,2,3,2
2,Reilly Goulet,19,2,5,.400,1,3,.333,1,2,.500,0,0,,0,0,0,0,0,0,0,0,5
3,Pietro Badalassi,18,0,2,.000,0,1,.000,0,1,.000,0,0,,2,2,4,0,0,0,3,3,0
4,Samson Oyediran,15,1,3,.333,1,3,.333,0,0,,2,4,.500,0,3,3,1,1,0,0,2,4
5,Cole Micek,19,1,5,.200,0,1,.000,1,4,.250,2,2,1.000,1,1,2,0,0,0,1,1,5
6,Malik Bailey,18,0,4,.000,0,0,,0,4,.000,0,0,,0,0,0,1,0,0,3,2,0
7,Lewis Holey,16,1,2,.500,1,2,.500,0,0,,0,0,,3,1,4,0,0,0,0,3,2
8,Mitch Kwasigroch,13,2,3,.667,1,2,.500,1,1,1.000,0,0,,0,1,1,0,0,0,0,2,5
9,Antonio Hughes,10,1,2,.500,0,1,.000,1,1,1.000,0,0,,2,0,2,0,0,0,1,0,3
10,Jarret Gmazel,9,1,4,.250,1,3,.333,0,1,.000,0,0,,0,1,1,0,1,0,1,1,2
11,Garrett Jackson,8,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0
12,Quin Schnieders,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Isaiah Williams,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
14,Aaron Michalak,1,0,0,,0,0,,0,0,,1,2,.500,1,0,1,1,0,0,0,0,1
