,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,James Demery,36,8,18,.444,8,15,.533,0,3,.000,4,6,.667,3,5,8,0,0,0,0,1,20
1,Shavar Newkirk,33,5,16,.313,3,11,.273,2,5,.400,7,7,1.000,1,9,10,6,1,0,0,2,19
2,Pierfrancesco Oliva,32,1,4,.250,0,2,.000,1,2,.500,2,2,1.000,3,7,10,5,1,1,1,2,5
3,Chris Clover,29,6,11,.545,2,5,.400,4,6,.667,1,2,.500,1,4,5,0,0,0,2,1,17
4,Anthony Longpr\xE9,28,1,4,.250,0,1,.000,1,3,.333,1,2,.500,0,3,3,0,2,1,2,2,4
5,Taylor Funk,17,3,8,.375,2,4,.500,1,4,.250,2,2,1.000,1,0,1,2,0,1,1,2,9
6,Nick Robinson,16,4,7,.571,3,5,.600,1,2,.500,0,2,.000,0,5,5,2,0,1,0,4,9
7,Lorenzo Edwards,5,0,0,,0,0,,0,0,,0,1,.000,0,3,3,0,0,1,0,2,0
8,Jai Williams,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0
9,Kyle Thompson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Michael Booth,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
