,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kevin Mackin,29,5,14,.357,1,5,.200,4,9,.444,0,0,,0,0,0,1,1,0,4,0,14
1,Harrison Deegan,27,3,9,.333,2,8,.250,1,1,1.000,1,2,.500,1,2,3,5,1,2,2,2,8
2,Joseph Bull,26,0,6,.000,0,4,.000,0,2,.000,0,0,,3,3,6,1,1,0,2,3,0
3,Sean Nolan,25,2,3,.667,2,3,.667,0,0,,0,0,,0,4,4,2,1,1,1,1,4
4,Ian Schultz,21,3,4,.750,2,2,1.000,1,2,.500,0,1,.000,0,0,0,0,0,2,1,2,7
5,Andres Rivera,30,7,17,.412,6,12,.500,1,5,.200,4,5,.800,3,3,6,3,3,0,5,3,19
6,Carson Jacobs,15,2,4,.500,0,0,,2,4,.500,0,0,,1,3,4,1,0,0,1,1,6
7,Dylan Trombley,15,1,2,.500,1,1,1.000,0,1,.000,0,0,,1,1,2,1,1,0,0,3,2
8,Jacob Rodriguez,10,0,2,.000,0,2,.000,0,0,,0,0,,0,1,1,2,1,1,2,5,0
9,Manny Oyakhilome,1,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
10,AC Kirkwood III,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
