,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Darrell White,37,4,16,.250,0,3,.000,4,13,.308,0,0,,2,5,7,6,2,0,2,2,12
1,Antony Edwards,31,10,24,.417,8,14,.571,2,10,.200,5,7,.714,0,3,3,5,1,1,3,3,27
2,Kinsey Burgess,26,5,7,.714,5,7,.714,0,0,,1,1,1.000,2,4,6,1,1,0,2,3,11
3,Tyrone Young,24,6,10,.600,4,4,1.000,2,6,.333,0,0,,4,4,8,3,1,0,0,5,14
4,Kevin Ford,15,0,2,.000,0,0,,0,2,.000,0,0,,0,1,1,4,1,0,1,4,0
5,Chancellor Lockett,19,4,11,.364,1,4,.250,3,7,.429,3,4,.750,0,3,3,1,1,1,2,1,14
6,Michael Graham,19,3,5,.600,3,4,.750,0,1,.000,0,0,,1,5,6,1,0,0,2,2,6
7,De'Miria Glover,13,2,3,.667,2,3,.667,0,0,,0,0,,0,4,4,2,0,0,0,2,4
8,McKinley Chambless,11,1,4,.250,0,0,,1,4,.250,1,2,.500,0,1,1,0,0,0,0,2,4
9,Christopher Parker,5,1,4,.250,0,1,.000,1,3,.333,0,1,.000,0,2,2,1,0,0,1,0,3
10,Karlton Spaulding,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
