,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Elijah Harris,33,3,16,.188,2,11,.182,1,5,.200,2,3,.667,1,3,4,2,2,0,1,1,9
1,Hunter Schenkel,28,7,21,.333,2,9,.222,5,12,.417,2,2,1.000,4,6,10,2,1,0,1,4,21
2,Justin Rivera,21,3,6,.500,3,6,.500,0,0,,0,0,,0,3,3,0,0,0,1,3,6
3,Anthony Sylvester Jr.,15,2,9,.222,2,8,.250,0,1,.000,6,9,.667,1,3,4,2,2,0,2,3,10
4,Glen O'Loughlin,15,2,5,.400,2,5,.400,0,0,,0,0,,2,0,2,0,1,0,9,5,4
5,Malcolm Hansford-Whyte,21,2,6,.333,1,5,.200,1,1,1.000,1,2,.500,1,2,3,2,2,0,2,1,6
6,Kobe Telford,16,2,3,.667,2,3,.667,0,0,,3,4,.750,1,2,3,0,0,0,0,1,7
7,Elijah Robinson,10,1,5,.200,1,4,.250,0,1,.000,0,0,,1,1,2,2,0,0,1,0,2
8,Anthony Turnbow,7,2,7,.286,0,3,.000,2,4,.500,0,0,,0,1,1,1,1,0,1,1,6
9,Dante Pulido,6,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0
10,Wesley Kra,5,2,3,.667,2,3,.667,0,0,,0,0,,0,1,1,0,0,0,0,2,4
11,Brendan O'Leary,4,0,1,.000,0,0,,0,1,.000,1,2,.500,0,2,2,0,0,1,2,0,1
12,Kadeer Cleaves,4,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Nyle Salley Jr.,3,0,0,,0,0,,0,0,,0,0,,1,0,1,2,2,0,1,0,0
14,Kyle Felix,3,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,1,0,1,0
