,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ke'Shawn Shields,19,0,0,,0,0,,0,0,,1,2,.500,1,0,1,0,0,0,0,3,1
1,Cameron Sembly,16,0,2,.000,0,1,.000,0,1,.000,2,2,1.000,1,2,3,1,0,0,1,1,2
2,Demetrius Richardson,12,1,5,.200,1,4,.250,0,1,.000,2,4,.500,5,4,9,1,0,1,1,3,4
3,Zaunce Simmons,7,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,1,3,2
4,Demani Smith,6,1,1,1.000,1,1,1.000,0,0,,0,0,,1,2,3,0,0,0,1,4,2
5,Vernon Jackson,25,2,13,.154,2,9,.222,0,4,.000,2,3,.667,0,1,1,4,2,0,1,1,6
6,Kennith Rolle,21,6,18,.333,1,6,.167,5,12,.417,2,3,.667,0,0,0,0,0,0,1,1,19
7,Devonte James,21,3,8,.375,3,6,.500,0,2,.000,0,2,.000,0,1,1,2,0,0,1,1,6
8,Leroy Williams II,20,1,2,.500,1,2,.500,0,0,,0,0,,2,0,2,1,3,0,5,2,2
9,Marwuez Abernathy,18,1,4,.250,0,2,.000,1,2,.500,0,0,,1,1,2,1,0,0,0,1,3
10,Elijah Fabyan,17,5,6,.833,1,1,1.000,4,5,.800,5,5,1.000,0,0,0,0,1,0,2,2,19
11,Loce Hill,9,2,3,.667,2,3,.667,0,0,,1,2,.500,1,0,1,0,0,0,0,0,5
12,Anthony Butler,9,1,4,.250,0,0,,1,4,.250,0,0,,0,0,0,0,0,0,0,1,3
