,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Beau Hefner,30,7,17,.412,3,10,.300,4,7,.571,4,6,.667,1,1,2,1,0,0,3,3,22
1,Kase Robinson,26,1,3,.333,1,3,.333,0,0,,0,0,,1,1,2,2,1,0,1,1,2
2,Austin Robertson,25,0,6,.000,0,3,.000,0,3,.000,0,0,,0,1,1,2,0,0,1,1,0
3,Tyler Toopes,24,2,11,.182,1,4,.250,1,7,.143,5,6,.833,1,4,5,1,0,3,3,3,10
4,Andrew Scott,8,3,4,.750,3,3,1.000,0,1,.000,0,0,,1,1,2,1,0,0,3,3,6
5,Bryant Nalley,32,3,5,.600,2,3,.667,1,2,.500,4,5,.800,0,1,1,0,1,0,2,3,11
6,Devon Mills,16,0,0,,0,0,,0,0,,0,2,.000,1,1,2,0,0,0,3,1,0
7,Nathaniel Schmittler,15,1,2,.500,1,2,.500,0,0,,0,1,.000,2,3,5,1,1,0,0,1,2
8,J.D. Hoover,14,0,4,.000,0,2,.000,0,2,.000,0,0,,0,2,2,0,0,0,4,0,0
9,Austin Ladd,10,0,2,.000,0,2,.000,0,0,,0,1,.000,0,0,0,1,1,0,1,0,0
