,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jacob Cawood,29,1,9,.111,0,4,.000,1,5,.200,0,0,,0,3,3,1,1,0,0,3,3
1,Mike Featherston,28,4,7,.571,4,6,.667,0,1,.000,0,0,,1,2,3,1,2,0,2,2,8
2,Aaron Levarity,26,8,13,.615,8,12,.667,0,1,.000,4,4,1.000,4,5,9,2,2,0,2,1,20
3,Desean Green,26,1,7,.143,1,7,.143,0,0,,0,0,,0,5,5,1,0,0,3,0,2
4,Tyler Nichols,18,3,7,.429,2,5,.400,1,2,.500,0,0,,0,1,1,1,0,0,3,4,7
5,Tyler Faulkenberry,19,6,12,.500,2,2,1.000,4,10,.400,0,0,,1,2,3,0,1,0,1,1,16
6,Bo Pless,19,2,3,.667,1,1,1.000,1,2,.500,2,2,1.000,0,0,0,3,0,0,0,1,7
7,Will Buckner,18,2,6,.333,2,5,.400,0,1,.000,1,3,.333,2,3,5,2,0,0,0,1,5
8,Sasha Kaiukov,4,0,2,.000,0,1,.000,0,1,.000,0,0,,1,1,2,0,0,0,0,0,0
9,Trevor Hensley,3,1,2,.500,1,1,1.000,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,2
10,Chase Phillips,3,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1
11,Nathan Hastings,3,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0
12,Kyle Ross,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Alex Jones,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
14,Paul Arrowood,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
