,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,KZ Okpala,37,9,21,.429,7,17,.412,2,4,.500,2,5,.400,2,8,10,3,2,0,1,1,22
1,Bryce Wills,36,2,8,.250,2,7,.286,0,1,.000,2,3,.667,1,3,4,2,1,0,2,2,6
2,Cormac Ryan,31,2,11,.182,0,3,.000,2,8,.250,1,2,.500,1,2,3,0,0,0,1,3,7
3,Oscar Da Silva,30,2,6,.333,2,2,1.000,0,4,.000,2,2,1.000,0,3,3,3,0,0,3,4,6
4,Jaiden Delaire,17,0,5,.000,0,5,.000,0,0,,3,4,.750,1,0,1,1,1,1,1,4,3
5,Josh Sharma,14,2,3,.667,2,3,.667,0,0,,2,2,1.000,3,3,6,0,0,0,1,4,6
6,Isaac White,12,3,4,.750,0,0,,3,4,.750,0,0,,0,2,2,0,0,0,2,1,9
7,Trevor Stanback,10,0,0,,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2
8,Kodye Pugh,8,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,1,0,1,1,1,0,2,1,5
9,Lukas Kisunas,3,1,2,.500,1,2,.500,0,0,,2,3,.667,1,0,1,1,0,0,0,0,4
10,Marcus Sheffield,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
