,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kai Woodfall,30,3,12,.250,1,4,.250,2,8,.250,2,2,1.000,1,0,1,1,2,0,2,1,10
1,Jahmouri Robinson,30,3,10,.300,3,7,.429,0,3,.000,3,4,.750,1,1,2,3,0,0,7,1,9
2,Pablo Hernandez,27,2,7,.286,2,5,.400,0,2,.000,6,7,.857,0,6,6,2,0,0,2,1,10
3,Callum Barker,23,2,4,.500,2,4,.500,0,0,,1,2,.500,1,6,7,0,0,0,2,1,5
4,Jesus Castillo,23,0,6,.000,0,0,,0,6,.000,0,0,,0,0,0,0,0,0,1,1,0
5,James McKelvin,23,6,11,.545,5,8,.625,1,3,.333,2,2,1.000,0,3,3,0,4,1,0,1,15
6,John Yaeger,16,1,5,.200,1,4,.250,0,1,.000,0,1,.000,1,3,4,1,1,0,1,4,2
7,Torrance Littles,15,0,2,.000,0,2,.000,0,0,,0,0,,2,0,2,0,0,0,0,1,0
8,Rick Hill,7,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
9,Gerald Moore,2,1,2,.500,1,1,1.000,0,1,.000,0,0,,1,0,1,0,0,0,0,0,2
10,Brendon Hardy,2,0,0,,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1
11,Hasaan DeCarolis,2,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0
