,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tyler White,33,1,6,.167,0,0,,1,6,.167,0,0,,0,2,2,3,0,0,1,1,3
1,Joel Zola,27,3,6,.500,1,2,.500,2,4,.500,2,2,1.000,0,4,4,3,3,1,1,1,10
2,Noah Baylor,26,4,4,1.000,4,4,1.000,0,0,,3,4,.750,2,5,7,1,0,0,2,3,11
3,Randy Dupont,26,0,8,.000,0,5,.000,0,3,.000,0,0,,3,2,5,3,0,0,4,2,0
4,Ryan Lawrence,18,3,11,.273,1,2,.500,2,9,.222,2,2,1.000,0,1,1,0,0,0,1,2,10
5,Jaleel Gary,17,1,3,.333,1,2,.500,0,1,.000,1,2,.500,1,1,2,2,0,0,5,3,3
6,Will Grant,14,1,2,.500,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,1,0,2
7,Tyreak Woodard,11,2,5,.400,1,2,.500,1,3,.333,0,0,,1,1,2,0,0,0,2,2,5
8,Deon Tabb,11,1,2,.500,1,2,.500,0,0,,1,2,.500,1,1,2,0,0,2,3,3,3
9,Trent Watson,7,1,1,1.000,0,0,,1,1,1.000,2,4,.500,0,0,0,0,1,0,0,0,5
10,Ray Christian,7,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0
11,Kenny Davis,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
