,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Nick Corbett,35,5,16,.313,4,10,.400,1,6,.167,2,4,.500,0,1,1,4,1,0,4,5,13
1,Curtis Jenkins,30,4,14,.286,4,10,.400,0,4,.000,1,1,1.000,2,6,8,1,2,0,7,4,9
2,Chris O'Reilly,25,4,7,.571,0,1,.000,4,6,.667,1,2,.500,0,3,3,0,0,0,0,1,13
3,Mike Torre,17,2,3,.667,1,1,1.000,1,2,.500,4,4,1.000,0,1,1,0,0,1,0,5,9
4,Will Muller,10,3,3,1.000,3,3,1.000,0,0,,2,4,.500,0,1,1,0,0,1,2,5,8
5,Derrick Okunpolor,25,1,4,.250,1,4,.250,0,0,,0,0,,1,2,3,2,0,0,1,3,2
6,Steven Torre,21,1,6,.167,0,2,.000,1,4,.250,0,0,,0,3,3,1,2,0,1,1,3
7,Josh Dennis,16,1,2,.500,1,2,.500,0,0,,1,3,.333,0,3,3,1,1,0,2,4,3
8,Nolan Kelly,8,0,3,.000,0,1,.000,0,2,.000,0,0,,0,0,0,1,1,0,1,0,0
9,Pano Pavlidis,4,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0
10,Arthur Scott,3,0,0,,0,0,,0,0,,1,2,.500,2,0,2,0,0,0,2,0,1
11,Colin Brady,3,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Pierce Boczar,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0
