,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ej Bush,31,5,15,.333,4,12,.333,1,3,.333,3,6,.500,1,8,9,0,2,1,2,1,14
1,Austin Douglas,27,3,8,.375,3,8,.375,0,0,,0,0,,1,5,6,2,0,0,2,1,6
2,Keaton Dotson,25,1,4,.250,0,0,,1,4,.250,0,0,,0,2,2,0,0,0,2,2,3
3,Luke Jenney,17,0,3,.000,0,1,.000,0,2,.000,0,0,,0,1,1,0,0,0,2,2,0
4,Riley Dempsey,9,0,0,,0,0,,0,0,,0,0,,1,1,2,0,0,1,3,4,0
5,Brandon Thomas,29,2,5,.400,2,5,.400,0,0,,0,0,,1,2,3,0,0,0,1,2,4
6,Kj Hawkins,22,3,8,.375,3,7,.429,0,1,.000,0,0,,3,1,4,0,1,0,2,0,6
7,Isaiah Mclain,18,2,10,.200,2,6,.333,0,4,.000,0,0,,1,2,3,0,1,0,1,0,4
8,Clay Hertel,11,3,5,.600,2,3,.667,1,2,.500,0,0,,2,2,4,0,1,0,0,2,7
9,Justin Warner,9,0,3,.000,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
10,Noah Bartley,1,0,0,,0,0,,0,0,,1,2,.500,1,2,3,0,0,0,0,0,1
11,Desmond Sales,1,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Isaiah McClain,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Aj Jones,0,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0
