,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Demari Hopper,26,1,1,1.000,1,1,1.000,0,0,,2,2,1.000,1,1,2,2,0,0,2,2,4
1,Qadhafi Turner,25,2,3,.667,1,2,.500,1,1,1.000,3,5,.600,0,3,3,3,3,0,3,2,8
2,Levi Lamb,22,0,5,.000,0,3,.000,0,2,.000,1,4,.250,0,0,0,0,0,2,1,2,1
3,Cannon Lamb,21,5,10,.500,5,9,.556,0,1,.000,0,0,,0,1,1,0,0,0,3,3,10
4,Joshua Wilson,18,1,1,1.000,1,1,1.000,0,0,,0,1,.000,1,0,1,1,0,0,3,1,2
5,Noah Lea,18,2,4,.500,2,3,.667,0,1,.000,0,0,,0,0,0,1,0,0,1,0,4
6,Malon Herron-Cuthbertson,16,3,5,.600,0,0,,3,5,.600,0,0,,0,1,1,0,1,0,3,2,9
7,Drew Mosley,13,1,3,.333,1,3,.333,0,0,,1,2,.500,1,1,2,0,1,0,2,4,3
8,Messiah Pankley,13,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,4,1,0
9,Ke'Vel Kingsberry,10,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,1,5,2
10,Eric Evans,8,2,6,.333,1,4,.250,1,2,.500,2,2,1.000,0,1,1,1,0,0,1,0,7
11,Jakob Bergen,6,0,4,.000,0,4,.000,0,0,,1,2,.500,4,1,5,0,0,1,0,3,1
12,Hayden Cassell,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
