,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Cody Carden,28,2,4,.500,0,0,,2,4,.500,2,2,1.000,1,1,2,2,3,0,0,4,8
1,Michael Mays,23,2,12,.167,1,3,.333,1,9,.111,2,3,.667,0,0,0,1,0,0,0,0,7
2,Samuel Bunkley,22,3,9,.333,2,6,.333,1,3,.333,1,2,.500,0,1,1,0,1,0,4,2,8
3,Chris Rogers,16,3,7,.429,1,5,.200,2,2,1.000,1,1,1.000,2,1,3,0,1,0,3,4,9
4,Latroy Strong,8,1,4,.250,1,2,.500,0,2,.000,0,0,,1,0,1,0,0,0,1,3,2
5,Reginald Terrell,20,4,8,.500,4,8,.500,0,0,,1,1,1.000,0,2,2,0,1,1,1,3,9
6,Dorea Wilson,18,1,13,.077,1,6,.167,0,7,.000,6,7,.857,0,5,5,2,1,0,0,1,8
7,James Jackson III,18,0,3,.000,0,2,.000,0,1,.000,0,0,,1,2,3,3,2,0,1,3,0
8,Dustin Ladson,10,1,3,.333,0,1,.000,1,2,.500,1,2,.500,0,0,0,0,0,0,1,3,4
9,Joshua Daniels,10,1,2,.500,1,2,.500,0,0,,0,4,.000,0,2,2,1,0,0,0,1,2
10,Nick Staiti,8,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0
11,Darwin Hubbard,7,0,3,.000,0,3,.000,0,0,,0,0,,1,0,1,0,0,0,1,2,0
12,Marshall Dunn,7,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,1,2,0,1,2,0
13,Kyle Smith,5,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3
