,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Eric McGill,35,1,2,.500,1,2,.500,0,0,,0,0,,0,6,6,5,2,0,0,0,2
1,Sean Lloyd Jr.,34,5,8,.625,2,3,.667,3,5,.600,8,9,.889,0,7,7,0,0,0,5,2,21
2,Aaron Cook,34,1,5,.200,1,3,.333,0,2,.000,2,2,1.000,0,2,2,7,2,0,2,1,4
3,Armon Fletcher,33,7,14,.500,5,11,.455,2,3,.667,4,4,1.000,1,8,9,0,0,0,1,3,20
4,Kavion Pippen,28,10,12,.833,10,12,.833,0,0,,1,1,1.000,0,4,4,4,0,4,1,3,21
5,Thik Bol,13,1,4,.250,1,4,.250,0,0,,0,0,,1,6,7,0,0,1,1,3,2
6,Darius Beane,11,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,1,1,2,0,0,1,0,3
7,Marcus Bartley,10,1,3,.333,0,1,.000,1,2,.500,0,0,,1,0,1,0,1,0,2,2,3
8,Brendon Gooch,1,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
9,Rudy Stradnieks,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
