,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Michael Stuart,35,3,10,.300,1,3,.333,2,7,.286,0,0,,0,0,0,3,0,0,0,1,8
1,Dwayne Adams,27,2,6,.333,2,6,.333,0,0,,4,4,1.000,0,3,3,4,2,0,7,2,8
2,Jacknelson Joseph,20,0,6,.000,0,2,.000,0,4,.000,3,3,1.000,2,2,4,0,1,0,3,3,3
3,David Joachim,13,3,5,.600,1,2,.500,2,3,.667,0,0,,2,2,4,0,0,0,2,4,8
4,Gustav Ling,13,3,6,.500,2,2,1.000,1,4,.250,0,1,.000,1,4,5,1,1,2,2,5,7
5,Dylan McHugh,20,2,7,.286,0,0,,2,7,.286,0,0,,1,3,4,0,1,0,0,0,6
6,Willem Vermylen,18,0,2,.000,0,2,.000,0,0,,0,0,,1,3,4,0,0,2,1,2,0
7,Justin Walker,16,1,7,.143,1,5,.200,0,2,.000,0,0,,0,1,1,0,0,0,0,1,2
8,Tristan Stephens,14,2,2,1.000,2,2,1.000,0,0,,1,2,.500,1,3,4,1,0,0,6,4,5
9,Sidney Alcena,9,0,5,.000,0,0,,0,5,.000,0,0,,0,3,3,1,0,0,2,1,0
10,Sebastian Puig,6,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
11,Jordan Martin,5,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,2,1,0
12,Quadiar Johnson,4,0,2,.000,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,1,0
