,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brendan Barry,38,3,10,.300,0,2,.000,3,8,.375,4,4,1.000,0,3,3,5,1,0,2,0,13
1,James Foye,35,7,10,.700,3,4,.750,4,6,.667,5,6,.833,3,2,5,3,1,0,0,4,23
2,Ian Sistare,30,3,8,.375,2,3,.667,1,5,.200,3,3,1.000,2,7,9,1,0,0,3,2,10
3,Chris Knight,28,3,8,.375,3,7,.429,0,1,.000,3,5,.600,2,5,7,2,1,0,5,4,9
4,Adrease Jackson,16,3,6,.500,1,2,.500,2,4,.500,2,2,1.000,0,1,1,0,0,1,0,2,10
5,Wes Slajchert,21,0,3,.000,0,0,,0,3,.000,0,0,,0,1,1,1,0,0,3,5,0
6,Aaryn Rai,16,0,2,.000,0,0,,0,2,.000,0,0,,0,3,3,0,1,1,2,2,0
7,Will Emery,11,1,3,.333,1,3,.333,0,0,,0,0,,1,2,3,1,0,0,1,1,2
8,Taurus Samuels,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
