,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Robert Colon,28,4,12,.333,3,6,.500,1,6,.167,6,7,.857,0,2,2,2,2,0,3,2,15
1,Julius Barnes,24,2,4,.500,2,3,.667,0,1,.000,2,2,1.000,1,2,3,4,1,1,1,1,6
2,Xavier Fennell,23,1,4,.250,1,3,.333,0,1,.000,0,0,,2,4,6,1,0,0,0,3,2
3,William Crandell,21,3,8,.375,3,8,.375,0,0,,0,2,.000,3,2,5,0,0,0,2,1,6
4,Jamel McAllister,20,4,9,.444,2,5,.400,2,4,.500,0,0,,0,2,2,1,1,0,4,4,10
5,Jalyn McKoy,19,2,5,.400,0,2,.000,2,3,.667,0,1,.000,0,1,1,0,0,0,2,1,6
6,James Rucker II,17,2,6,.333,1,2,.500,1,4,.250,3,4,.750,0,3,3,0,1,0,1,1,8
7,Mason Harrell,13,2,4,.500,2,4,.500,0,0,,2,6,.333,3,1,4,0,1,0,1,3,6
8,Derick Brewer Jr.,11,1,3,.333,0,0,,1,3,.333,0,0,,0,3,3,0,0,0,1,1,3
9,Andrew Lopez,9,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0
10,Stephen Pippins,8,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,1,0
11,Brendan Austin,4,0,0,,0,0,,0,0,,2,4,.500,0,0,0,1,0,0,1,1,2
12,Justin Ross,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
13,Melvin Huntley,0,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
