,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Shakur Juiston,29,8,13,.615,8,11,.727,0,2,.000,2,2,1.000,3,7,10,2,1,0,3,4,18
1,Kris Clyburn,27,4,7,.571,4,5,.800,0,2,.000,2,2,1.000,0,3,3,2,0,0,1,0,10
2,Cheikh Mbacke Diong,23,5,8,.625,5,7,.714,0,1,.000,2,4,.500,1,7,8,0,2,3,1,5,12
3,Noah Robotham,22,3,7,.429,2,2,1.000,1,5,.200,0,0,,0,0,0,4,0,0,0,2,7
4,Joel Ntambwe,17,1,4,.250,1,4,.250,0,0,,0,0,,1,1,2,0,0,0,1,3,2
5,Amauri Hardy,23,5,6,.833,3,3,1.000,2,3,.667,0,0,,0,1,1,2,0,0,1,0,12
6,Tervell Beck,15,2,5,.400,1,3,.333,1,2,.500,2,3,.667,1,3,4,0,0,0,2,0,7
7,Cheickna Dembele,15,1,2,.500,1,2,.500,0,0,,0,0,,3,2,5,1,0,0,0,2,2
8,Bryce Hamilton,14,1,3,.333,1,3,.333,0,0,,0,0,,0,1,1,3,0,1,1,0,2
9,Jonathan Tchamwa Tchatchoua,12,1,3,.333,1,3,.333,0,0,,0,0,,3,2,5,0,0,0,2,3,2
10,Trey Woodbury,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
11,Marvin Coleman,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
