,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Dylan Osetkowski,32,0,7,.000,0,6,.000,0,1,.000,4,4,1.000,4,6,10,1,0,1,0,1,4
1,Courtney Ramey,30,7,12,.583,2,6,.333,5,6,.833,0,0,,1,4,5,4,1,0,0,3,19
2,Matt Coleman III,27,2,7,.286,2,6,.333,0,1,.000,2,2,1.000,0,5,5,5,0,0,1,3,6
3,Kerwin Roach II,20,6,10,.600,4,6,.667,2,4,.500,0,0,,0,2,2,2,3,0,1,2,14
4,Jaxson Hayes,11,4,4,1.000,4,4,1.000,0,0,,1,1,1.000,2,1,3,1,1,1,1,3,9
5,Jase Febres,24,1,7,.143,0,1,.000,1,6,.167,0,0,,0,2,2,0,0,0,1,1,3
6,Jericho Sims,19,4,5,.800,4,5,.800,0,0,,0,1,.000,1,2,3,0,1,0,1,2,8
7,Elijah Mitrou-Long,18,3,9,.333,2,4,.500,1,5,.200,0,1,.000,0,1,1,2,1,0,0,1,7
8,Kamaka Hepa,7,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
9,Royce Hamm Jr.,6,0,0,,0,0,,0,0,,0,2,.000,0,1,1,0,0,0,3,3,0
10,Gerald Liddell,4,1,2,.500,1,2,.500,0,0,,0,0,,2,0,2,1,0,0,0,2,2
11,Blake Nevins,1,1,1,1.000,1,1,1.000,0,0,,1,2,.500,1,0,1,0,0,0,0,0,3
12,Drayton Whiteside,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
