,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Makenzie Fessler,24,0,2,.000,0,2,.000,0,0,,1,2,.500,1,1,2,1,0,0,1,2,1
1,Treshawn Gause,21,1,5,.200,1,5,.200,0,0,,2,4,.500,1,5,6,2,1,0,3,2,4
2,Brian Enriquez,20,2,7,.286,2,4,.500,0,3,.000,0,0,,0,3,3,1,0,0,1,2,4
3,Shad Kimble,18,0,6,.000,0,1,.000,0,5,.000,0,0,,2,4,6,0,1,0,0,1,0
4,David Johnson Jr.,14,5,12,.417,4,10,.400,1,2,.500,8,12,.667,3,1,4,0,0,1,1,3,19
5,Codi Whitlock,23,1,4,.250,1,4,.250,0,0,,2,2,1.000,1,1,2,0,0,0,0,2,4
6,Aaron Brookins,19,5,14,.357,2,5,.400,3,9,.333,4,4,1.000,0,2,2,0,0,0,0,2,17
7,Jessie Frost-Dixon,17,2,7,.286,2,6,.333,0,1,.000,3,4,.750,3,3,6,0,0,0,3,3,7
8,Jason Walker,16,0,2,.000,0,2,.000,0,0,,0,0,,1,0,1,0,2,0,0,2,0
9,Keyaire Marshall,10,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,0,0
10,Matt Burgess,8,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
11,Tanner Riddle,5,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
12,Miguel Hudson,5,0,3,.000,0,1,.000,0,2,.000,0,0,,0,0,0,0,1,0,0,0,0
