,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Daniel Utomi,29,8,15,.533,3,6,.500,5,9,.556,1,2,.500,1,5,6,2,0,1,0,2,22
1,Jimond Ivey,29,4,8,.500,4,5,.800,0,3,.000,3,4,.750,0,3,3,7,2,1,1,3,11
2,Tyler Cheese,28,5,6,.833,3,4,.750,2,2,1.000,0,0,,4,2,6,2,2,0,4,0,12
3,Loren Cristian Jackson,27,2,8,.250,1,3,.333,1,5,.200,2,2,1.000,1,1,2,3,1,1,0,2,7
4,Deng Riak,23,1,3,.333,1,2,.500,0,1,.000,1,5,.200,2,4,6,1,0,0,2,0,3
5,Channel Banks,23,5,9,.556,2,2,1.000,3,7,.429,0,0,,0,2,2,2,0,0,0,1,13
6,Jaden Sayles,13,4,5,.800,4,5,.800,0,0,,0,2,.000,1,4,5,0,0,0,0,3,8
7,Mark Kostelac,11,2,4,.500,2,4,.500,0,0,,1,2,.500,2,3,5,0,0,1,0,0,5
8,Jeremy Roscoe,6,0,4,.000,0,1,.000,0,3,.000,0,0,,0,0,0,0,0,0,0,0,0
9,Scott Walter,6,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
10,Emmanuel Olojakpoke,4,0,0,,0,0,,0,0,,1,2,.500,1,0,1,0,0,0,0,2,1
11,Marquelle McIntyre,1,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
