,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Mason Wang,25,2,13,.154,0,8,.000,2,5,.400,5,7,.714,2,1,3,1,5,0,0,0,11
1,Evan Wang,23,0,5,.000,0,2,.000,0,3,.000,0,1,.000,1,3,4,1,0,0,2,0,0
2,Ian Eversull,20,1,4,.250,1,4,.250,0,0,,1,2,.500,2,1,3,0,0,0,0,2,3
3,Tyler Evans,20,0,4,.000,0,1,.000,0,3,.000,2,2,1.000,0,0,0,0,1,0,1,1,2
4,Jared Ruiz,15,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,0,0,0,3,2,2
5,Chris Smalls,20,0,4,.000,0,1,.000,0,3,.000,0,0,,1,1,2,2,0,0,0,2,0
6,Anthony Pearson,14,4,7,.571,2,4,.500,2,3,.667,1,3,.333,0,0,0,0,1,0,0,3,11
7,Nicholas Woods,14,3,6,.500,2,3,.667,1,3,.333,0,0,,0,1,1,0,1,0,2,2,7
8,Keith Claiborne Jr.,14,0,2,.000,0,2,.000,0,0,,4,4,1.000,1,0,1,1,1,0,3,1,4
9,Kobe Butler,12,2,5,.400,2,5,.400,0,0,,0,1,.000,0,0,0,1,0,0,0,0,4
10,Brice Moore,10,1,3,.333,1,3,.333,0,0,,3,6,.500,1,0,1,0,2,0,0,0,5
11,Nolan Ivey,8,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,2,1,0
12,Ian Pugh,5,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
