,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Lamarr Crenshaw,22,4,12,.333,4,11,.364,0,1,.000,2,6,.333,2,1,3,0,1,0,2,2,10
1,Okoye Taylor,19,2,4,.500,2,3,.667,0,1,.000,0,0,,0,1,1,0,0,0,3,3,4
2,Anthony Burr,18,0,4,.000,0,1,.000,0,3,.000,0,0,,0,2,2,2,1,0,0,0,0
3,Gabe Michnya,16,1,2,.500,1,2,.500,0,0,,0,1,.000,0,0,0,0,2,1,1,0,2
4,Saleem Chisholm,16,0,4,.000,0,1,.000,0,3,.000,0,0,,0,2,2,0,0,0,2,2,0
5,Dante Lanzetta,21,1,9,.111,1,5,.200,0,4,.000,0,0,,1,1,2,0,1,0,0,0,2
6,Kiaeem Comegys,14,2,4,.500,2,4,.500,0,0,,0,0,,1,1,2,0,2,0,0,4,4
7,Nasir Mosley,14,0,3,.000,0,3,.000,0,0,,1,2,.500,1,1,2,0,0,0,0,1,1
8,Michael Dudley,13,0,3,.000,0,3,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
9,Rahim Washington,11,2,4,.500,2,3,.667,0,1,.000,2,3,.667,0,0,0,2,0,0,4,0,6
10,Tariq Moore,11,0,2,.000,0,1,.000,0,1,.000,3,4,.750,0,2,2,0,1,0,3,2,3
11,Michael Jones,10,2,6,.333,0,2,.000,2,4,.500,0,0,,1,0,1,0,0,0,2,0,6
12,Cell Curry,9,1,4,.250,1,4,.250,0,0,,1,1,1.000,1,0,1,0,3,0,0,1,3
13,Larry Stevenson III,6,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0
