,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Samajae Haynes-Jones,38,4,14,.286,2,8,.250,2,6,.333,1,3,.333,0,0,0,3,0,0,1,3,11
1,Markis McDuffie,34,5,16,.313,3,10,.300,2,6,.333,5,7,.714,2,6,8,1,1,0,0,1,17
2,Erik Stevenson,33,1,9,.111,0,3,.000,1,6,.167,2,2,1.000,1,7,8,0,1,0,3,2,5
3,Ricky Torres,26,2,3,.667,2,3,.667,0,0,,0,0,,0,3,3,6,2,0,6,0,4
4,Jaime Echenique,22,8,12,.667,8,12,.667,0,0,,1,2,.500,3,8,11,0,0,2,3,4,17
5,Morris Udeze,17,1,4,.250,1,4,.250,0,0,,2,5,.400,2,2,4,2,0,2,1,2,4
6,Jamarius Burton,17,0,0,,0,0,,0,0,,0,0,,2,4,6,2,1,0,1,2,0
7,Rod Brown,6,2,2,1.000,2,2,1.000,0,0,,0,0,,2,0,2,0,0,0,0,0,4
8,Dexter Dennis,6,0,0,,0,0,,0,0,,1,4,.250,1,1,2,0,0,0,0,2,1
9,Asbjorn Midtgaard,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
