,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jagger Surface,36,5,18,.278,2,6,.333,3,12,.250,0,0,,1,5,6,0,0,0,0,2,13
1,Chris Bolden,33,5,11,.455,5,9,.556,0,2,.000,0,1,.000,2,0,2,1,2,0,1,2,10
2,Armon Williams,29,10,18,.556,5,10,.500,5,8,.625,4,4,1.000,4,6,10,3,1,0,3,4,29
3,Chris Dixon-Williams,23,5,12,.417,4,7,.571,1,5,.200,0,0,,0,1,1,3,3,0,3,3,11
4,LaShawn Lewis,22,2,5,.400,2,4,.500,0,1,.000,1,4,.250,0,1,1,1,2,0,0,5,5
5,Nicholas Passino,17,2,3,.667,2,3,.667,0,0,,0,0,,0,1,1,0,0,1,2,5,4
6,Eon Davis Jr.,17,1,5,.200,1,3,.333,0,2,.000,0,1,.000,0,0,0,3,0,0,3,2,2
7,Alex Constandars,11,0,2,.000,0,0,,0,2,.000,0,0,,2,0,2,0,0,0,0,0,0
8,Evan Galindo,9,2,3,.667,1,1,1.000,1,2,.500,0,0,,1,1,2,0,0,0,0,0,5
9,Tyler Bostic,3,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0
