,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tyler Hooker,37,7,20,.350,6,17,.353,1,3,.333,3,5,.600,2,1,3,4,0,0,3,3,18
1,Danny Lewis,34,6,14,.429,2,8,.250,4,6,.667,0,0,,0,2,2,2,1,0,2,4,16
2,Bobby Parker,33,6,11,.545,3,4,.750,3,7,.429,0,0,,1,6,7,3,0,0,2,1,15
3,Bryson Lockley,33,4,12,.333,4,12,.333,0,0,,1,2,.500,4,5,9,1,1,0,1,1,9
4,Isaac Mbuyamba,14,1,4,.250,1,4,.250,0,0,,1,2,.500,4,3,7,0,0,1,1,0,3
5,Kyle Clarke,19,1,3,.333,1,3,.333,0,0,,4,4,1.000,2,2,4,0,0,0,1,1,6
6,Antonio Spencer,16,3,4,.750,3,4,.750,0,0,,0,0,,1,2,3,0,0,2,0,2,6
7,Ugo Obineke,11,0,2,.000,0,1,.000,0,1,.000,0,0,,2,0,2,0,0,0,1,3,0
8,Adili Kuerban,2,0,0,,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2
9,Pietro Agostini,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
