,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kameron Clark,21,3,8,.375,3,8,.375,0,0,,0,0,,3,3,6,0,0,0,0,1,6
1,Malachi Hall,16,4,5,.800,4,5,.800,0,0,,0,1,.000,1,3,4,2,0,0,3,1,8
2,Seth Brunner,13,2,4,.500,0,0,,2,4,.500,0,0,,0,0,0,0,1,0,1,0,6
3,Justin Dean,13,1,1,1.000,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,1,0,2
4,Jeremiah Harris,12,1,3,.333,1,3,.333,0,0,,2,2,1.000,0,1,1,1,1,0,2,1,4
5,Regis Peacock,21,0,3,.000,0,1,.000,0,2,.000,0,0,,1,0,1,2,1,0,3,1,0
6,Jesse Rivera,19,4,6,.667,3,4,.750,1,2,.500,4,5,.800,1,1,2,2,0,0,5,0,13
7,Dashaun Cain,17,4,7,.571,4,7,.571,0,0,,0,0,,0,6,6,2,0,0,2,4,8
8,Eric Jacobs,15,2,5,.400,1,2,.500,1,3,.333,0,0,,0,1,1,0,1,0,1,1,5
9,Tyler Carrier,14,0,4,.000,0,1,.000,0,3,.000,0,0,,0,1,1,1,0,0,0,1,0
10,Richard Rosas,13,2,3,.667,2,3,.667,0,0,,0,0,,0,1,1,3,1,0,2,0,4
11,Josh Tyson,13,1,3,.333,1,1,1.000,0,2,.000,0,0,,0,1,1,1,0,0,2,2,2
12,Andrew Aycoth,9,1,4,.250,0,1,.000,1,3,.333,2,2,1.000,0,1,1,0,0,0,1,5,5
13,Josh Decker,4,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,1,0,0,1,0,3
