,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tahj Eaddy,35,5,12,.417,1,4,.250,4,8,.500,5,5,1.000,0,4,4,6,1,0,2,1,19
1,Josip Vrankic,32,7,13,.538,7,11,.636,0,2,.000,5,6,.833,3,4,7,2,1,3,0,3,19
2,Josh Martin,29,4,8,.500,4,5,.800,0,3,.000,3,3,1.000,2,6,8,1,0,1,2,2,11
3,Trey Wertz,29,2,6,.333,2,4,.500,0,2,.000,4,5,.800,0,4,4,6,0,1,4,2,8
4,Zeke Richards,14,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,5,5,0
5,Keshawn Justice,24,5,10,.500,2,4,.500,3,6,.500,3,5,.600,0,3,3,2,0,1,0,2,16
6,Guglielmo Caruso,21,4,6,.667,4,6,.667,0,0,,0,0,,2,5,7,2,0,2,2,3,8
7,Henrik Jadersten,9,0,0,,0,0,,0,0,,0,0,,1,2,3,1,0,0,0,1,0
8,Johnny Sawyer,2,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0
9,Max Dorward,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0
10,Matthew Hayes,1,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1
11,Luke Martin-Resnick,1,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0
12,Noah Lack,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
