,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jeremy Halverson,27,1,7,.143,0,3,.000,1,4,.250,0,0,,0,3,3,0,2,1,1,1,3
1,Noah Grove,25,4,10,.400,2,3,.667,2,7,.286,1,2,.500,0,1,1,0,1,0,1,2,11
2,Jeffrey Halverson,24,1,4,.250,0,0,,1,4,.250,0,0,,1,1,2,2,0,0,1,4,3
3,James Pendleton,23,4,7,.571,4,5,.800,0,2,.000,0,0,,0,2,2,2,0,0,4,3,8
4,Trey Heinsuis,14,3,6,.500,2,4,.500,1,2,.500,2,2,1.000,1,3,4,0,2,0,2,2,9
5,Isaiah Lemke,20,0,3,.000,0,1,.000,0,2,.000,0,0,,1,1,2,3,1,0,3,1,0
6,Kenneth Riley,19,1,6,.167,1,4,.250,0,2,.000,3,5,.600,1,1,2,3,3,0,5,1,5
7,Nick Peterson,18,1,5,.200,1,2,.500,0,3,.000,0,0,,1,0,1,0,0,0,0,0,2
8,Trent Jerome,17,4,6,.667,1,2,.500,3,4,.750,2,2,1.000,1,0,1,2,0,0,2,1,13
9,Zack Bubany,4,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,2
10,Tath Dak,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0,0
11,Jake Friedrich,3,1,1,1.000,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,0,0,2
12,Camden Talley,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0
