,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Vince Toftness,34,5,14,.357,2,7,.286,3,7,.429,5,7,.714,0,3,3,3,1,0,4,3,18
1,Davion Lockridge,28,4,9,.444,2,3,.667,2,6,.333,3,5,.600,0,1,1,2,2,0,2,3,13
2,Cash Krueger,28,3,9,.333,3,8,.375,0,1,.000,3,6,.500,0,4,4,3,0,2,1,1,9
3,Milacio Freeland,19,4,7,.571,3,4,.750,1,3,.333,2,4,.500,1,0,1,1,0,0,2,3,11
4,Vlad Chira,19,1,2,.500,1,1,1.000,0,1,.000,0,0,,1,2,3,1,0,0,0,1,2
5,Sammy Johnson Jr.,16,1,3,.333,0,1,.000,1,2,.500,2,2,1.000,0,1,1,1,0,0,3,2,5
6,Ashton Worgu,15,3,4,.750,2,2,1.000,1,2,.500,0,2,.000,1,1,2,2,1,0,0,3,7
7,Joey Gobert,14,1,3,.333,1,3,.333,0,0,,0,1,.000,0,1,1,0,2,0,1,1,2
8,Justin Jenkins,12,1,5,.200,1,2,.500,0,3,.000,0,0,,2,1,3,0,0,0,1,3,2
9,Aquandre Decuir,10,0,5,.000,0,1,.000,0,4,.000,0,0,,1,0,1,0,0,0,1,1,0
10,Reagan Babyar,5,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3
