,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Parker Black,27,3,7,.429,2,2,1.000,1,5,.200,2,2,1.000,0,2,2,2,1,0,0,1,9
1,Victor Demetrio,22,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,1,1,1,2,4,2
2,Aleksandar Djordjevic,22,0,4,.000,0,2,.000,0,2,.000,1,6,.167,1,4,5,1,1,0,3,3,1
3,Kyle Davis,21,4,12,.333,4,10,.400,0,2,.000,0,0,,0,0,0,1,1,0,4,2,8
4,Christian Alley,20,5,9,.556,5,8,.625,0,1,.000,1,1,1.000,0,1,1,2,1,0,5,0,11
5,Dylan Harrison,26,4,6,.667,0,0,,4,6,.667,0,0,,1,2,3,0,1,0,3,4,12
6,Kavon Swoope,18,2,6,.333,1,3,.333,1,3,.333,2,3,.667,0,0,0,1,0,0,0,2,7
7,Luka Djordjevic,14,5,5,1.000,3,3,1.000,2,2,1.000,0,1,.000,1,2,3,1,0,0,2,0,12
8,Jesse Ntihemuka,10,2,4,.500,0,1,.000,2,3,.667,0,0,,1,2,3,2,0,0,1,3,6
9,Kyle Mitchell,8,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,1,0,0,1,1,0
10,Kevin Kengne,7,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
11,Mason Edgell,4,0,0,,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,1,0
12,Andrew Myers,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
