,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Anthony Barnard,24,4,11,.364,4,11,.364,0,0,,0,2,.000,1,4,5,2,0,0,0,1,8
1,Richard Robertson,19,5,9,.556,2,5,.400,3,4,.750,0,0,,1,1,2,1,1,0,4,2,13
2,Timothy Gilmore,19,1,5,.200,0,2,.000,1,3,.333,2,3,.667,1,3,4,0,0,0,1,1,5
3,Lukas Vilkovsky,16,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,1,1,1,0,0,0,1,2
4,Durante Lee,13,1,2,.500,1,1,1.000,0,1,.000,3,4,.750,1,0,1,0,0,0,0,3,5
5,Ronald Karenzi,19,1,4,.250,1,4,.250,0,0,,1,3,.333,1,2,3,0,2,0,0,2,3
6,Dean Tate,19,0,8,.000,0,5,.000,0,3,.000,0,0,,0,0,0,3,0,0,2,2,0
7,Chandler Spring,17,5,8,.625,0,0,,5,8,.625,0,0,,1,1,2,2,0,0,1,3,15
8,Gregory Boyle,14,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,4,1,1,3,0,0
9,Chase Rankin,12,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,2,3,0
10,Brennon Palmer,11,1,2,.500,1,2,.500,0,0,,0,0,,1,3,4,0,1,0,1,2,2
11,Brennan Schofield,7,2,5,.400,2,3,.667,0,2,.000,1,1,1.000,0,1,1,0,0,0,0,1,5
12,Franklin Nunn,7,1,4,.250,1,2,.500,0,2,.000,1,2,.500,0,0,0,0,0,0,0,0,3
13,Michael Vukas,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0
