,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Antonio Williams,37,4,9,.444,1,3,.333,3,6,.500,2,2,1.000,1,4,5,4,3,0,2,1,13
1,Jalen Avery,37,0,9,.000,0,1,.000,0,8,.000,3,4,.750,0,2,2,5,2,0,0,0,3
2,Philip Whittington,21,2,4,.500,2,4,.500,0,0,,0,2,.000,2,2,4,0,0,0,3,1,4
3,Mitch Peterson,20,2,4,.500,2,3,.667,0,1,.000,0,0,,2,4,6,2,1,0,2,0,4
4,C.J. Williamson,14,1,3,.333,1,3,.333,0,0,,2,2,1.000,0,2,2,4,1,0,2,5,4
5,Jaylin Walker,33,10,24,.417,3,9,.333,7,15,.467,9,9,1.000,3,3,6,0,0,0,2,1,36
6,Akiean Frederick,20,2,5,.400,2,5,.400,0,0,,2,2,1.000,6,1,7,1,0,0,1,2,6
7,BJ Duling,10,2,3,.667,2,3,.667,0,0,,0,0,,1,3,4,0,0,1,0,1,4
8,Anthony Roberts,5,0,0,,0,0,,0,0,,2,3,.667,0,1,1,0,0,0,1,4,2
9,Kain Harris,3,0,1,.000,0,0,,0,1,.000,0,0,,1,0,1,0,0,0,1,1,0
