,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Marcus Summerville,26,4,10,.400,3,6,.500,1,4,.250,5,9,.556,3,0,3,0,1,0,1,1,14
1,Jalon Cambridge,25,3,8,.375,1,3,.333,2,5,.400,4,4,1.000,0,3,3,1,2,0,2,2,12
2,Howard Smothers,24,2,5,.400,2,5,.400,0,0,,0,1,.000,0,1,1,0,0,0,0,1,4
3,Montreal Nabors,23,1,8,.125,0,4,.000,1,4,.250,0,2,.000,1,4,5,3,0,0,2,2,3
4,Eddie Galloway,19,1,5,.200,1,3,.333,0,2,.000,0,0,,1,0,1,1,1,0,1,5,2
5,Anthony Hassell,21,5,13,.385,5,7,.714,0,6,.000,1,3,.333,0,3,3,2,1,0,1,2,11
6,Jarique Collier,20,1,3,.333,1,3,.333,0,0,,2,4,.500,2,0,2,0,0,1,2,3,4
7,David Patton II,11,1,4,.250,0,2,.000,1,2,.500,2,2,1.000,0,1,1,0,0,0,0,0,5
8,Ishamell Dukes,10,0,3,.000,0,2,.000,0,1,.000,2,3,.667,1,0,1,1,0,0,3,1,2
9,Dozier Thomas,9,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,1,2
10,Nkosi King,4,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2
11,Tristin Crowder,4,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0
12,Kam Williams,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
