,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Adrian Smith,32,2,7,.286,2,6,.333,0,1,.000,4,8,.500,1,3,4,3,1,0,5,1,8
1,Jordan Olison,30,3,6,.500,1,2,.500,2,4,.500,4,6,.667,0,3,3,1,0,0,3,4,12
2,Dwayne Ward,28,6,11,.545,6,10,.600,0,1,.000,2,2,1.000,5,9,14,1,2,3,1,5,14
3,Aaron Shambry,23,1,3,.333,1,2,.500,0,1,.000,0,0,,0,5,5,1,1,0,2,1,2
4,Malcanee Mason,21,4,10,.400,3,8,.375,1,2,.500,1,1,1.000,1,6,7,1,0,1,1,4,10
5,Javonte Cooper,24,4,8,.500,4,8,.500,0,0,,6,6,1.000,1,2,3,1,1,0,4,3,14
6,Rayford Albright,22,3,7,.429,2,5,.400,1,2,.500,0,0,,1,2,3,0,1,0,1,3,7
7,Isaiah Blacksmith,10,0,2,.000,0,2,.000,0,0,,1,2,.500,1,1,2,1,1,1,1,5,1
8,Sam Martin,8,0,4,.000,0,0,,0,4,.000,0,0,,0,0,0,0,1,0,0,0,0
9,Jordan Jeffries,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
